# Generated by matlabSample/mainHCW.m
# HCW relative motion (radial, along-track, cross-track) [km], identity attitude
time_s,x,y,z,qx,qy,qz,qw
26820,-1.87761471288655,0.731869014843701,-3.7552294257731,0,0,0,1
26830,-1.88099344800555,0.734609852119329,-3.7619868960111,0,0,0,1
26840,-1.88437118289495,0.737355616321005,-3.76874236578991,0,0,0,1
26850,-1.88774791575868,0.740106305988691,-3.77549583151736,0,0,0,1
26860,-1.89112364480119,0.742861919659733,-3.78224728960239,0,0,0,1
26870,-1.89449836822748,0.745622455868856,-3.78899673645497,0,0,0,1
26880,-1.89787208424307,0.748387913148169,-3.79574416848615,0,0,0,1
26890,-1.90124479105403,0.751158290027162,-3.80248958210806,0,0,0,1
26900,-1.90461648686694,0.753933585032703,-3.80923297373389,0,0,0,1
26910,-1.90798716988895,0.756713796689047,-3.8159743397779,0,0,0,1
26920,-1.91135683832771,0.759498923517826,-3.82271367665543,0,0,0,1
26930,-1.91472549039143,0.762288964038056,-3.82945098078286,0,0,0,1
26940,-1.91809312428884,0.765083916766134,-3.83618624857768,0,0,0,1
26950,-1.9214597382292,0.767883780215837,-3.84291947645841,0,0,0,1
26960,-1.92482533042233,0.770688552898325,-3.84965066084466,0,0,0,1
26970,-1.92818989907867,0.773498233322245,-3.85637979815733,0,0,0,1
26980,-1.93155344240946,0.776312819993885,-3.86310688481892,0,0,0,1
26990,-1.93491595862597,0.779132311416452,-3.86983191725194,0,0,0,1
27000,-1.93827744593996,0.781956706090507,-3.87655489187993,0,0,0,1
27010,-1.94163790256378,0.784786002514026,-3.88327580512757,0,0,0,1
27020,-1.94499732671033,0.78762019918239,-3.88999465342066,0,0,0,1
27030,-1.94835571659308,0.790459294588394,-3.89671143318616,0,0,0,1
27040,-1.95171307042608,0.793303287222242,-3.90342614085216,0,0,0,1
27050,-1.95506938642393,0.796152175571546,-3.91013877284786,0,0,0,1
27060,-1.95842466280182,0.799005958121332,-3.91684932560364,0,0,0,1
27070,-1.96177889777549,0.801864633354032,-3.92355779555098,0,0,0,1
27080,-1.96513208956126,0.804728199749492,-3.93026417912252,0,0,0,1
27090,-1.96848423637601,0.807596655784966,-3.93696847275202,0,0,0,1
27100,-1.9718353364372,0.810469999935117,-3.9436706728744,0,0,0,1
27110,-1.97518538796284,0.813348230672022,-3.95037077592568,0,0,0,1
27120,-1.97853438917153,0.816231346465164,-3.95706877834306,0,0,0,1
27130,-1.98188233828242,0.819119345781438,-3.96376467656483,0,0,0,1
27140,-1.98522923351523,0.82201222708515,-3.97045846703046,0,0,0,1
27150,-1.98857507309027,0.824909988838014,-3.97715014618053,0,0,0,1
27160,-1.99191985522839,0.827812629499157,-3.98383971045677,0,0,0,1
27170,-1.99526357815102,0.830720147525112,-3.99052715630203,0,0,0,1
27180,-1.99860624008016,0.833632541369827,-3.99721248016032,0,0,0,1
27190,-2.00194783923838,0.836549809484657,-4.00389567847677,0,0,0,1
27200,-2.00528837384882,0.839471950318366,-4.01057674769764,0,0,0,1
27210,-2.00862784213517,0.842398962317133,-4.01725568427034,0,0,0,1
27220,-2.01196624232172,0.845330843924542,-4.02393248464343,0,0,0,1
27230,-2.01530357263329,0.84826759358159,-4.03060714526658,0,0,0,1
27240,-2.0186398312953,0.851209209726683,-4.0372796625906,0,0,0,1
27250,-2.02197501653373,0.854155690795638,-4.04395003306745,0,0,0,1
27260,-2.02530912657511,0.857107035221681,-4.05061825315023,0,0,0,1
27270,-2.02864215964657,0.86006324143545,-4.05728431929315,0,0,0,1
27280,-2.03197411397579,0.863024307864991,-4.06394822795158,0,0,0,1
27290,-2.03530498779101,0.865990232935761,-4.07060997558202,0,0,0,1
27300,-2.03863477932105,0.868961015070628,-4.0772695586421,0,0,0,1
27310,-2.0419634867953,0.871936652689869,-4.08392697359061,0,0,0,1
27320,-2.04529110844373,0.874917144211177,-4.09058221688746,0,0,0,1
27330,-2.0486176424972,0.877902488050002,-4.0972352849944,0,0,0,1
27340,-2.05194308718685,0.880892682618933,-4.1038861743737,0,0,0,1
27350,-2.05526744074417,0.883887726327747,-4.11053488148834,0,0,0,1
27360,-2.05859070140123,0.886887617583662,-4.11718140280246,0,0,0,1
27370,-2.06191286739072,0.889892354791334,-4.12382573478145,0,0,0,1
27380,-2.06523393694593,0.892901936352862,-4.13046787389186,0,0,0,1
27390,-2.06855390830074,0.895916360667783,-4.13710781660148,0,0,0,1
27400,-2.07187277968963,0.898935626133074,-4.14374555937926,0,0,0,1
27410,-2.0751905493477,0.901959731143153,-4.15038109869539,0,0,0,1
27420,-2.07850721551063,0.904988674089879,-4.15701443102125,0,0,0,1
27430,-2.08182277641471,0.908022453362549,-4.16364555282942,0,0,0,1
27440,-2.08513723029684,0.911061067347901,-4.17027446059368,0,0,0,1
27450,-2.08845057539451,0.914104514430114,-4.17690115078901,0,0,0,1
27460,-2.09176280994581,0.917152792990805,-4.18352561989161,0,0,0,1
27470,-2.09507393218944,0.920205901409033,-4.19014786437887,0,0,0,1
27480,-2.09838394036469,0.923263838061298,-4.19676788072938,0,0,0,1
27490,-2.10169283271147,0.926326601321536,-4.20338566542294,0,0,0,1
27500,-2.10500060747027,0.929394189561127,-4.21000121494055,0,0,0,1
27510,-2.1083072628822,0.932466601148891,-4.2166145257644,0,0,0,1
27520,-2.11161279718895,0.935543834451085,-4.2232255943779,0,0,0,1
27530,-2.11491720863283,0.938625887831408,-4.22983441726567,0,0,0,1
27540,-2.11822049545675,0.941712759651001,-4.2364409909135,0,0,0,1
27550,-2.1215226559042,0.944804448268442,-4.2430453118084,0,0,0,1
27560,-2.1248236882193,0.947900952039751,-4.24964737643861,0,0,0,1
27570,-2.12812359064676,0.951002269318386,-4.25624718129352,0,0,0,1
27580,-2.13142236143188,0.954108398455248,-4.26284472286376,0,0,0,1
27590,-2.13471999882058,0.957219337798677,-4.26943999764115,0,0,0,1
27600,-2.13801650105936,0.960335085694451,-4.27603300211872,0,0,0,1
27610,-2.14131186639534,0.963455640485791,-4.28262373279069,0,0,0,1
27620,-2.14460609307624,0.966581000513358,-4.28921218615249,0,0,0,1
27630,-2.14789917935038,0.96971116411525,-4.29579835870075,0,0,0,1
27640,-2.15119112346666,0.972846129627008,-4.30238224693332,0,0,0,1
27650,-2.15448192367461,0.975985895381613,-4.30896384734921,0,0,0,1
27660,-2.15777157822434,0.979130459709485,-4.31554315644868,0,0,0,1
27670,-2.16106008536659,0.982279820938494,-4.32212017073318,0,0,0,1
27680,-2.16434744335302,0.985433977394301,-4.32869488670604,0,0,0,1
27690,-2.16763365043558,0.988592927399715,-4.33526730087117,0,0,0,1
27700,-2.17091870486663,0.99175666927477,-4.34183740973326,0,0,0,1
27710,-2.17420260489915,0.994925201336973,-4.3484052097983,0,0,0,1
27720,-2.17748534878676,0.998098521901304,-4.35497069757353,0,0,0,1
27730,-2.18076693478372,1.00127662928021,-4.36153386956744,0,0,0,1
27740,-2.18404736114491,1.00445952178362,-4.36809472228982,0,0,0,1
27750,-2.18732662612585,1.00764719771891,-4.37465325225171,0,0,0,1
27760,-2.1906047279827,1.01083965539096,-4.38120945596541,0,0,0,1
27770,-2.19388166497225,1.0140368931021,-4.3877633299445,0,0,0,1
27780,-2.19715743535191,1.01723890915214,-4.39431487070381,0,0,0,1
27790,-2.20043203737973,1.02044570183835,-4.40086407475947,0,0,0,1
27800,-2.20370546931441,1.02365726945548,-4.40741093862883,0,0,0,1
27810,-2.20697772941527,1.02687361029576,-4.41395545883055,0,0,0,1
27820,-2.21024881594226,1.03009472264887,-4.42049763188453,0,0,0,1
27830,-2.21351872715597,1.03332060480198,-4.42703745431194,0,0,0,1
27840,-2.21678746131762,1.03655125503972,-4.43357492263524,0,0,0,1
27850,-2.22005501668906,1.0397866716442,-4.44011003337812,0,0,0,1
27860,-2.22332139153279,1.043026852895,-4.44664278306557,0,0,0,1
27870,-2.22658658411192,1.04627179706916,-4.45317316822383,0,0,0,1
27880,-2.2298505926902,1.04952150244121,-4.45970118538041,0,0,0,1
27890,-2.23311341553204,1.05277596728313,-4.46622683106408,0,0,0,1
27900,-2.23637505090244,1.05603518986439,-4.47275010180489,0,0,0,1
27910,-2.23963549706707,1.05929916845193,-4.47927099413414,0,0,0,1
27920,-2.24289475229221,1.06256790131014,-4.48578950458443,0,0,0,1
27930,-2.24615281484479,1.06584138670091,-4.49230562968958,0,0,0,1
27940,-2.24940968299236,1.06911962288357,-4.49881936598472,0,0,0,1
27950,-2.25266535500311,1.07240260811497,-4.50533071000621,0,0,0,1
27960,-2.25591982914585,1.07569034064937,-4.51183965829171,0,0,0,1
27970,-2.25917310369006,1.07898281873854,-4.51834620738012,0,0,0,1
27980,-2.26242517690581,1.08228004063173,-4.52485035381163,0,0,0,1
27990,-2.26567604706384,1.08558200457563,-4.53135209412768,0,0,0,1
28000,-2.26892571243549,1.08888870881441,-4.53785142487098,0,0,0,1
28010,-2.27217417129275,1.09220015158973,-4.54434834258551,0,0,0,1
28020,-2.27542142190837,1.09551633114083,-4.55084284381675,0,0,0,1
28030,-2.27866746255595,1.09883724570471,-4.5573349251119,0,0,0,1
28040,-2.28191229150923,1.10216289351529,-4.56382458301846,0,0,0,1
28050,-2.28515590704258,1.10549327280397,-4.57031181408515,0,0,0,1
28060,-2.28839830743102,1.10882838179965,-4.57679661486205,0,0,0,1
28070,-2.29163949095027,1.11216821872873,-4.58327898190053,0,0,0,1
28080,-2.29487945587666,1.1155127818151,-4.58975891175333,0,0,0,1
28090,-2.29811820048724,1.11886206928017,-4.59623640097449,0,0,0,1
28100,-2.3013557230597,1.12221607934286,-4.6027114461194,0,0,0,1
28110,-2.30459202187238,1.12557481021959,-4.60918404374476,0,0,0,1
28120,-2.30782709520432,1.12893826012427,-4.61565419040863,0,0,0,1
28130,-2.31106094133519,1.13230642726832,-4.62212188267038,0,0,0,1
28140,-2.31429355854535,1.13567930986069,-4.6285871170907,0,0,0,1
28150,-2.31752494511582,1.13905690610779,-4.63504989023165,0,0,0,1
28160,-2.32075509932828,1.14243921421356,-4.64151019865657,0,0,0,1
28170,-2.32398401946509,1.14582623237946,-4.64796803893017,0,0,0,1
28180,-2.32721170380924,1.14921795880441,-4.65442340761848,0,0,0,1
28190,-2.33043815064442,1.15261439168488,-4.66087630128884,0,0,0,1
28200,-2.33366335825497,1.15601552921481,-4.66732671650995,0,0,0,1
28210,-2.33688732492591,1.15942136958567,-4.67377464985182,0,0,0,1
28220,-2.3401100489429,1.16283191098641,-4.68022009788581,0,0,0,1
28230,-2.34333152859229,1.1662471516035,-4.68666305718459,0,0,0,1
28240,-2.34655176216108,1.16966708962092,-4.69310352432217,0,0,0,1
28250,-2.34977074793694,1.17309172322013,-4.69954149587388,0,0,0,1
28260,-2.3529884842082,1.17652105058012,-4.7059769684164,0,0,0,1
28270,-2.35620496926387,1.17995506987737,-4.71240993852774,0,0,0,1
28280,-2.3594202013936,1.18339377928586,-4.71884040278721,0,0,0,1
28290,-2.36263417888774,1.1868371769771,-4.72526835777548,0,0,0,1
28300,-2.36584690003727,1.19028526112007,-4.73169380007455,0,0,0,1
28310,-2.36905836313386,1.19373802988127,-4.73811672626773,0,0,0,1
28320,-2.37226856646984,1.19719548142471,-4.74453713293967,0,0,0,1
28330,-2.37547750833818,1.20065761391189,-4.75095501667637,0,0,0,1
28340,-2.37868518703256,1.20412442550184,-4.75737037406513,0,0,0,1
28350,-2.3818916008473,1.20759591435106,-4.7637832016946,0,0,0,1
28360,-2.38509674807737,1.21107207861358,-4.77019349615474,0,0,0,1
28370,-2.38830062701865,1.21455291644117,-4.7766012540373,0,0,0,1
28380,-2.39150323596771,1.21803842598319,-4.78300647193542,0,0,0,1
28390,-2.39470457322135,1.22152860538599,-4.78940914644271,0,0,0,1
28400,-2.39790463707708,1.22502345279347,-4.79580927415415,0,0,0,1
28410,-2.40110342583307,1.22852296634706,-4.80220685166614,0,0,0,1
28420,-2.40430093778822,1.23202714418572,-4.80860187557644,0,0,0,1
28430,-2.40749717124212,1.23553598444597,-4.81499434248424,0,0,0,1
28440,-2.41069212449504,1.23904948526186,-4.82138424899008,0,0,0,1
28450,-2.41388579584797,1.24256764476497,-4.82777159169595,0,0,0,1
28460,-2.41707818360259,1.24609046108442,-4.83415636720518,0,0,0,1
28470,-2.42026928606126,1.24961793234689,-4.84053857212252,0,0,0,1
28480,-2.42345910152706,1.25315005667657,-4.84691820305412,0,0,0,1
28490,-2.42664762830375,1.25668683219521,-4.8532952566075,0,0,0,1
28500,-2.4298348646958,1.26022825702209,-4.8596697293916,0,0,0,1
28510,-2.43302080900836,1.26377432927403,-4.86604161801673,0,0,0,1
28520,-2.43620545954731,1.26732504706539,-4.87241091909461,0,0,0,1
28530,-2.43938881461918,1.27088040850807,-4.87877762923835,0,0,0,1
28540,-2.44257087253123,1.2744404117115,-4.88514174506246,0,0,0,1
28550,-2.44575163159141,1.27800505478267,-4.89150326318282,0,0,0,1
28560,-2.44893109010837,1.28157433582609,-4.89786218021673,0,0,0,1
28570,-2.45210924639144,1.28514825294381,-4.90421849278288,0,0,0,1
28580,-2.45528609875066,1.28872680423542,-4.91057219750133,0,0,0,1
28590,-2.45846164549678,1.29230998779807,-4.91692329099356,0,0,0,1
28600,-2.46163588494122,1.29589780172641,-4.92327176988244,0,0,0,1
28610,-2.46480881539611,1.29949024411267,-4.92961763079223,0,0,0,1
28620,-2.46798043517428,1.30308731304658,-4.93596087034857,0,0,0,1
28630,-2.47115074258926,1.30668900661544,-4.94230148517851,0,0,0,1
28640,-2.47431973595525,1.31029532290408,-4.9486394719105,0,0,0,1
28650,-2.47748741358718,1.31390625999486,-4.95497482717437,0,0,0,1
28660,-2.48065377380067,1.31752181596769,-4.96130754760134,0,0,0,1
28670,-2.48381881491202,1.3211419889,-4.96763762982404,0,0,0,1
28680,-2.48698253523824,1.3247667768668,-4.97396507047647,0,0,0,1
28690,-2.49014493309703,1.32839617794058,-4.98028986619406,0,0,0,1
28700,-2.4933060068068,1.33203019019143,-4.9866120136136,0,0,0,1
28710,-2.49646575468664,1.33566881168693,-4.99293150937329,0,0,0,1
28720,-2.49962417505652,1.33931204049243,-4.99924835011304,0,0,0,1
28730,-2.50278126623724,1.34295987467103,-5.00556253247448,0,0,0,1
28740,-2.50593702654982,1.34661231228277,-5.01187405309965,0,0,0,1
28750,-2.509091454316,1.35026935138524,-5.01818290863201,0,0,0,1
28760,-2.51224454785823,1.35393099003363,-5.02448909571647,0,0,0,1
28770,-2.5153963054997,1.35759722628067,-5.0307926109994,0,0,0,1
28780,-2.51854672556431,1.36126805817669,-5.03709345112861,0,0,0,1
28790,-2.5216958063767,1.36494348376958,-5.0433916127534,0,0,0,1
28800,-2.52484354626225,1.36862350110481,-5.0496870925245,0,0,0,1
28810,-2.52798994354705,1.37230810822544,-5.0559798870941,0,0,0,1
28820,-2.53113499655793,1.37599730317209,-5.06226999311586,0,0,0,1
28830,-2.53427870362244,1.37969108398295,-5.06855740724487,0,0,0,1
28840,-2.53742106306886,1.38338944869381,-5.07484212613772,0,0,0,1
28850,-2.5405620732262,1.38709239533801,-5.08112414645241,0,0,0,1
28860,-2.54370173242421,1.39079992194648,-5.08740346484843,0,0,0,1
28870,-2.54684003899335,1.39451202654773,-5.0936800779867,0,0,0,1
28880,-2.54997699126482,1.39822870716782,-5.09995398252963,0,0,0,1
28890,-2.55311258757053,1.40194996183043,-5.10622517514106,0,0,0,1
28900,-2.55624682624315,1.40567578855677,-5.11249365248629,0,0,0,1
28910,-2.55937970561605,1.40940618536566,-5.1187594112321,0,0,0,1
28920,-2.56251122402334,1.41314115027347,-5.12502244804668,0,0,0,1
28930,-2.56564137979987,1.41688068129415,-5.13128275959973,0,0,0,1
28940,-2.56877017128119,1.42062477643926,-5.13754034256237,0,0,0,1
28950,-2.5718975968036,1.42437343371788,-5.1437951936072,0,0,0,1
28960,-2.57502365470412,1.42812665113671,-5.15004730940825,0,0,0,1
28970,-2.57814834332051,1.43188442670001,-5.15629668664103,0,0,0,1
28980,-2.58127166099125,1.43564675840961,-5.16254332198249,0,0,0,1
28990,-2.58439360605553,1.43941364426492,-5.16878721211107,0,0,0,1
29000,-2.58751417685331,1.44318508226293,-5.17502835370662,0,0,0,1
29010,-2.59063337172524,1.44696107039821,-5.18126674345047,0,0,0,1
29020,-2.59375118901271,1.45074160666289,-5.18750237802542,0,0,0,1
29030,-2.59686762705785,1.45452668904668,-5.1937352541157,0,0,0,1
29040,-2.59998268420351,1.45831631553688,-5.19996536840702,0,0,0,1
29050,-2.60309635879326,1.46211048411835,-5.20619271758653,0,0,0,1
29060,-2.60620864917142,1.46590919277353,-5.21241729834284,0,0,0,1
29070,-2.60931955368303,1.46971243948248,-5.21863910736607,0,0,0,1
29080,-2.61242907067426,1.4735202222233,-5.22485814134853,0,0,0,1
29090,-2.6155371984916,1.47733253897119,-5.23107439698319,0,0,0,1
29100,-2.61864393548207,1.48114938769871,-5.23728787096415,0,0,0,1
29110,-2.6217492799935,1.48497076637602,-5.243498559987,0,0,0,1
29120,-2.62485323037444,1.4887966729709,-5.24970646074889,0,0,0,1
29130,-2.62795578497423,1.49262710544875,-5.25591156994845,0,0,0,1
29140,-2.63105694214293,1.49646206177258,-5.26211388428587,0,0,0,1
29150,-2.6341567002314,1.50030153990302,-5.26831340046281,0,0,0,1
29160,-2.63725505759125,1.50414553779829,-5.27451011518249,0,0,0,1
29170,-2.64035201257482,1.50799405341426,-5.28070402514964,0,0,0,1
29180,-2.64344756353525,1.5118470847044,-5.2868951270705,0,0,0,1
29190,-2.64654170882642,1.51570462961978,-5.29308341765283,0,0,0,1
29200,-2.64963444680296,1.5195666861091,-5.29926889360592,0,0,0,1
29210,-2.65272577582029,1.52343325211867,-5.30545155164057,0,0,0,1
29220,-2.65581569423456,1.52730432559243,-5.31163138846911,0,0,0,1
29230,-2.65890420040269,1.5311799044719,-5.31780840080537,0,0,0,1
29240,-2.66199129268236,1.53505998669624,-5.32398258536472,0,0,0,1
29250,-2.66507696943202,1.53894457020223,-5.33015393886404,0,0,0,1
29260,-2.66816122901086,1.54283365292425,-5.33632245802173,0,0,0,1
29270,-2.67124406977885,1.54672723279429,-5.3424881395577,0,0,0,1
29280,-2.6743254900967,1.55062530774197,-5.34865098019341,0,0,0,1
29290,-2.6774054883259,1.55452787569451,-5.35481097665179,0,0,0,1
29300,-2.68048406282867,1.55843493457675,-5.36096812565734,0,0,0,1
29310,-2.68356121196802,1.56234648231115,-5.36712242393605,0,0,0,1
29320,-2.68663693410772,1.56626251681779,-5.37327386821543,0,0,0,1
29330,-2.68971122761226,1.57018303601434,-5.37942245522453,0,0,0,1
29340,-2.69278409084695,1.57410803781611,-5.38556818169389,0,0,0,1
29350,-2.6958555221778,1.578037520136,-5.3917110443556,0,0,0,1
29360,-2.69892551997162,1.58197148088455,-5.39785103994324,0,0,0,1
29370,-2.70199408259596,1.5859099179699,-5.40398816519193,0,0,0,1
29380,-2.70506120841915,1.5898528292978,-5.4101224168383,0,0,0,1
29390,-2.70812689581025,1.59380021277163,-5.4162537916205,0,0,0,1
29400,-2.7111911431391,1.59775206629238,-5.42238228627821,0,0,0,1
29410,-2.71425394877631,1.60170838775863,-5.42850789755262,0,0,0,1
29420,-2.71731531109321,1.60566917506662,-5.43463062218643,0,0,0,1
29430,-2.720375228462,1.60963442611025,-5.440750456924,0,0,0,1
29440,-2.72343369925595,1.61360413878156,-5.44686739851191,0,0,0,1
29450,-2.72649072184861,1.6175783109695,-5.45298144369722,0,0,0,1
29460,-2.72954629461419,1.62155694056056,-5.45909258922839,0,0,0,1
29470,-2.73260041592772,1.62554002543886,-5.46520083185544,0,0,0,1
29480,-2.735653084165,1.62952756348619,-5.47130616832999,0,0,0,1
29490,-2.73870429770262,1.63351955258199,-5.47740859540523,0,0,0,1
29500,-2.74175405491797,1.63751599060336,-5.48350810983593,0,0,0,1
29510,-2.74480235418922,1.64151687542504,-5.48960470837845,0,0,0,1
29520,-2.74784919389536,1.64552220491945,-5.49569838779072,0,0,0,1
29530,-2.75089457241613,1.64953197695665,-5.50178914483225,0,0,0,1
29540,-2.75393848813208,1.65354618940434,-5.50787697626416,0,0,0,1
29550,-2.75698093942456,1.65756484012791,-5.51396187884913,0,0,0,1
29560,-2.7600219246757,1.66158792699038,-5.5200438493514,0,0,0,1
29570,-2.76306144226842,1.66561544785243,-5.52612288453683,0,0,0,1
29580,-2.76609949058643,1.6696474005724,-5.53219898117285,0,0,0,1
29590,-2.76913606801423,1.67368378300628,-5.53827213602846,0,0,0,1
29600,-2.77217117293713,1.67772459300772,-5.54434234587425,0,0,0,1
29610,-2.7752048037412,1.68176982842802,-5.5504096074824,0,0,0,1
29620,-2.77823695881332,1.68581948711615,-5.55647391762664,0,0,0,1
29630,-2.78126763654116,1.68987356691871,-5.56253527308232,0,0,0,1
29640,-2.78429683531318,1.69393206567997,-5.56859367062636,0,0,0,1
29650,-2.78732455351862,1.69799498124186,-5.57464910703724,0,0,0,1
29660,-2.79035078954753,1.70206231144395,-5.58070157909505,0,0,0,1
29670,-2.79337554179072,1.70613405412349,-5.58675108358145,0,0,0,1
29680,-2.79639880863984,1.71021020711535,-5.59279761727967,0,0,0,1
29690,-2.79942058848727,1.71429076825209,-5.59884117697455,0,0,0,1
29700,-2.80244087972624,1.7183757353639,-5.60488175945248,0,0,0,1
29710,-2.80545968075073,1.72246510627863,-5.61091936150145,0,0,0,1
29720,-2.80847698995552,1.72655887882181,-5.61695397991103,0,0,0,1
